"","case","iteration","p_HP","HP","p_DD","DD","p_PS1","PS1","p_PS2","PS2"
"1003",11,3,0.842,0.0267191028761171,0.156,0.0249747143801418,0.022,0.0862342029612599,0.012,0.042023308276373
"1004",11,4,0.734,0.86934793717597,0.816,0.870065849605429,0.654,0.936838311722619,0.634,0.86642553873939
"1005",11,5,0.89,0.33892271073194,0.074,0.338708505610713,0.356,0.415727271221987,0.37,0.647903922839276
"1006",11,6,0,0.0196822564760557,0.018,0.0181331272683481,0.932,0.127092223975936,0.92,0.959386036917872
"1007",11,7,0.83,0.0227679483440001,0.166,0.0211247158008159,0.012,0.0369429736267988,0.00600000000000001,0.0121396281735765
"1008",11,8,0.558,0.010301296402344,0.026,0.0091609953319054,0.00600000000000001,0.0368151463891644,0.004,0.0247789907413877
"1009",11,9,0.016,0.000284044239328938,0,0.000183912832142807,0.192,0.155294771454166,0.204,0.228395987263299
"1010",11,10,0.016,0.00108838818122163,0,0.000813445186281792,0.376,0.0197455191393823,0.336,0.642307955988531
"1011",11,11,0.702,0.0147897340989754,0.046,0.0134254280766775,0.016,0.00852311118708482,0.018,0.00578565534335662
"1012",11,12,0.248,0.0844277259108141,0.252,0.0822941786918014,0.148,0.0200493945734341,0.144,0.00719758533981785
"1013",11,13,0.04,0.00355424041522187,0.002,0.00294051774938864,0.03,0.00154011623092809,0.02,0.0579022161107776
"1014",11,14,0.392,0.110497173489576,0.124,0.108461096838157,0.118,0.179842915298208,0.138,0.266266311460414
"1015",11,15,0.874,0.0312599691706681,0.778,0.0294208097378524,0.004,0.0332019440097739,0,0.0211896680052557
"1016",11,16,0.962,0.607309140097229,0.612,0.608352323433684,0.374,0.761886112065293,0.386,0.665182805121682
"1017",11,17,0.044,0.00255096136894579,0,0.00205592581432623,0.104,0.100028571019643,0.11,0.22378124815539
"1018",11,18,0.612,0.0508604046929474,0.826,0.048785770532519,0.012,0.0361732532442774,0.01,0.0259483317726943
"1019",11,19,0.122,0.0406506769114054,0.012,0.0386700607538841,0.502,0.630746711445683,0.51,0.672110607955908
"1020",11,20,0.148,0.0203786652618605,0.972,0.0188069783567582,0.004,0.00240853450957379,0.00600000000000001,0.00111614035324603
"1021",11,21,0.422,0.213371979820982,0.23,0.212120186402274,0.228,0.413701313121904,0.258,0.191994142937705
"1022",11,22,0.468,0.00995941464136106,0.116,0.00883909292830021,0.00800000000000001,0.0069448387859683,0.01,0.00765433033746876
"1023",11,23,0.582,0.743632671694732,0.86,0.744697099334705,0.516,0.192262338761175,0.502,0.112074780676665
"1024",11,24,0.074,0.0156166793519657,0.014,0.0142174705909024,0.0700000000000001,0.0212472952210734,0.0780000000000001,0.175472564437836
"1025",11,25,0.266,0.294748745724309,0.094,0.294189502702101,0.618,0.246018303126386,0.6,0.204122960287368
"1026",11,26,0.882,0.914175486401945,0.912,0.914687376058705,0.744,0.837282315176974,0.692,0.493375128877645
"1027",11,27,0.664,0.00455200354630322,0.028,0.00383589409422092,0.004,0.00291396346034745,0.014,0.00184710240273822
"1028",11,28,0.07,0.0251456727840046,0.01,0.0234392428792564,0.444,0.0472145929080259,0.424,0.616132446540011
"1029",11,29,0.97,0.000669825202099352,0.392,0.000476991982700681,0,0.00134971985441723,0,0.000391005916233311
"1030",11,30,0.034,0.0101339869845137,0.004,0.00900340202136773,0.168,0.405595292839851,0.172,0.35796979312578
"1031",11,31,0.616,0.196084244175232,0.776,0.194683338132435,0.0760000000000001,0.123228137252863,0.0620000000000001,0.165405834072031
"1032",11,32,0.024,0.0166358791310092,0.016,0.0151958741867053,0.234,0.000366660740159563,0.264,0.0961913015001329
"1033",11,33,0.722,0.648442021224959,0.708,0.649535879197824,0.402,0.624408134598138,0.362,0.494226674009747
"1034",11,34,0.9,0.00133223486455865,0.114,0.00101476961935776,0,0.00377605757805821,0,0.00216584624016836
"1035",11,35,0.082,0.0131633465851356,0.01,0.0118729126009212,0.116,0.0426885496514648,0.162,0.265229608108748
"1036",11,36,0.032,0.0477278208938317,0.002,0.0456766960657955,0.976,0.195566019748486,0.966,0.0525473629374231
"1037",11,37,0.202,0.0961701625492217,0.02,0.0940701782746851,0.444,0.591478007079783,0.45,0.55615731327716
"1038",11,38,0.232,0.332187453882347,0.186,0.331922647929657,0.842,0.487044146430016,0.862,0.447377165468376
"1039",11,39,0.95,0.504424450829428,0.51,0.505172313245868,0.438,0.662073680688515,0.378,0.432887030907535
"1040",11,40,0.366,0.514996535296027,0.536,0.515785804464032,0.318,0.441452516964101,0.3,0.227795789459985
"1041",11,41,0.646,0.0645963979557436,0.044,0.0624617220196113,0.054,0.163145447445045,0.0880000000000001,0.144086158674862
"1042",11,42,0.728,0.630076446709708,0.668,0.631152433259448,0.438,0.73515203363265,0.462,0.745947007352757
"1043",11,43,0.468,0.0313856550739868,0.084,0.0295441527147591,0.05,0.203967277282656,0.054,0.0916962961328895
"1044",11,44,0.292,0.0660216005299606,0.052,0.0638840279782471,0.164,0.283028791729763,0.174,0.371662594078773
"1045",11,45,0.004,0.00614307741124017,0,0.00528642003620572,0.966,0.010126929325993,0.984,0.291389751569342
"1046",11,46,0.546,0.14687265741341,0.132,0.145071661726118,0.0980000000000001,0.342100098072188,0.12,0.175901624783611
"1047",11,47,1,0.277417036509268,0.456,0.276714875800069,0.102,0.427778577046211,0.132,0.320178457999177
"1048",11,48,0.306,0.614343387484198,0.306,0.6153979654881,0.988,0.892734722466377,0.988,0.433731258042327
"1049",11,49,0.588,0.164350896628289,0.308,0.162685413490279,0.108,0.510348786174058,0.148,0.280768981554713
"1050",11,50,0.94,0.0210097298417998,0.172,0.0194182922266257,0.01,0.0134762353462167,0.014,0.00579292930900777
"1051",11,51,0.652,0.37764954127853,0.874,0.37771048584114,0.166,0.344112844948696,0.176,0.181174224933968
"1052",11,52,0.37,0.424679330560789,0.766,0.425035046560574,0.21,0.41276539404865,0.204,0.435627007710834
"1053",11,53,0.538,0.224430004084275,0.948,0.223274173218854,0.056,0.152388558788521,0.0660000000000001,0.0804346660988333
"1054",11,54,0.094,0.00156620488430293,0.006,0.00121065759116501,0.024,0.0588144198607611,0.036,0.10076428534694
"1055",11,55,0.978,0.008467677518336,0.286,0.00744072576179688,0.002,0.0127915268933304,0.004,0.00398217806502277
"1056",11,56,0.536,0.00536278751645288,0.006,0.00457207627670342,0.00600000000000001,0.0540817673349356,0.018,0.0187893087612131
"1057",11,57,0.406,0.0140777906468624,0.022,0.0127449277141489,0.02,0.0899553797794563,0.018,0.0441119886969751
"1058",11,58,0.014,0.00218228769275964,0,0.00173618687684352,0.134,0.147403432097649,0.168,0.387027572485492
"1059",11,59,0.808,0.352184249463941,0.346,0.35206736601511,0.318,0.470623930406411,0.296,0.297518256198293
"1060",11,60,0.87,0.236533725402703,0.686,0.235482872872377,0.0780000000000001,0.00884030791979207,0.0840000000000001,0.00856448396597953
"1061",11,61,0.386,0.0140093901107334,0.052,0.0126796194264651,0.026,0.165002727117905,0.022,0.101148105246963
"1062",11,62,0.262,6.56303048942148e-05,0,3.50694952286901e-05,0.00800000000000001,0.00529616546530809,0.002,0.00311001844050618
"1063",11,63,0.496,0.367004408161957,0.144,0.366992505717203,0.454,0.531621717960568,0.476,0.361331150479253
"1064",11,64,0.61,0.330064121184392,0.124,0.329783204048518,0.34,0.0363102329566417,0.346,0.0561175649988039
"1065",11,65,0.538,0.153961729011952,0.786,0.152214468674039,0.0720000000000001,0.0495411676134156,0.0680000000000001,0.0116751757537952
"1066",11,66,0.592,0.0323328439337467,0.294,0.0304741273083002,0.00600000000000001,0.053665013513009,0.00600000000000001,0.00937789941810641
"1067",11,67,0.376,0.00363181396038323,0.338,0.00300963918353925,0,0.000812283890792243,0,0.00067657396822407
"1068",11,68,0.958,0.0465658953715248,0.13,0.0445246088602853,0.01,0.173645329815217,0.018,0.088309276789755
"1069",11,69,0.742,0.703019046708777,0.594,0.704120942853441,0.584,0.916208869423552,0.594,0.747217284544359
"1070",11,70,0.336,0.0324879906750186,0.118,0.0306265274356838,0.0960000000000001,0.265486982773238,0.11,0.233396162962291
"1071",11,71,0.544,0.120863372692387,0.09,0.118885514128355,0.134,0.501018975159597,0.164,0.363358287143376
"1072",11,72,0.018,0.00890194980959806,0.01,0.00784670858695635,0.192,0.599764540888594,0.224,0.307769855859507
"1073",11,73,0.566,0.195232509007952,0.826,0.19382431186036,0.0680000000000001,0.158592657991291,0.0760000000000001,0.145965758438382
"1074",11,74,0.052,0.292971570916185,0.18,0.292397845860628,0.78,0.760153314493466,0.778,0.937679892174073
"1075",11,75,0,5.65138872173682e-06,0,2.00594728805292e-06,0.676,0.00163539780795197,0.678,0.063120376233685
"1076",11,76,0.054,0.00216041546144661,0.002,0.00171732799152324,0.108,0.130734071404502,0.0860000000000001,0.136235669289223
"1077",11,77,0.582,0.840588476489765,0.484,0.841415980231308,0.826,0.945031708349926,0.776,0.95145949820658
"1078",11,78,0.734,0.500402609717546,0.458,0.501134060721852,0.39,0.759283627765981,0.376,0.537960850398097
"1079",11,79,0.094,0.00217379562812989,0,0.00172886320508081,0.046,0.164096743187492,0.046,0.1246091346213
"1080",11,80,0.874,0.092192868800396,0.224,0.0900793465796659,0.0820000000000001,0.212391045486543,0.114,0.106000398522854
"1081",11,81,0.79,0.0486712856170489,0.52,0.0466126284336095,0.016,0.0345103407692374,0.014,0.0514128192122212
"1082",11,82,0.922,0.938462943107715,0.916,0.938845499026033,0.778,0.253616419613302,0.766,0.198851104070227
"1083",11,83,0.646,0.17192401906419,0.838,0.170319988118569,0.028,0.229647811547771,0.014,0.134419642559878
"1084",11,84,0.872,0.048228172645681,0.186,0.046173003194429,0.036,0.140263490703153,0.024,0.0893076082211258
"1085",11,85,0.71,0.0638919492974761,0.898,0.0617589081725765,0.016,0.0893857476378308,0.014,0.0385352596819436
"1086",11,86,0.54,0.313272961447976,0.928,0.312862061114391,0.134,0.116237821716118,0.112,0.15015316214395
"1087",11,87,0.918,0.429890255319093,0.69,0.430275814395567,0.23,0.274168672342381,0.24,0.270557827114575
"1088",11,88,0.546,0.540337053594052,0.442,0.541215302507603,0.598,0.683688918200935,0.594,0.747660646520277
"1089",11,89,0.718,0.0496241080766336,0.288,0.0475582445830149,0.048,0.143976488024888,0.03,0.100972793631467
"1090",11,90,0.618,0.302596998474371,0.224,0.302101200488191,0.254,0.0107464835770035,0.206,0.00495510671956012
"1091",11,91,0.46,0.181721019618217,0.222,0.180198279846671,0.218,0.286835556620561,0.2,0.123858863524558
"1092",11,92,0.03,0.0218945848138202,0.034,0.0202765052725408,0.186,0.30722947302558,0.178,0.392086538200216
"1093",11,93,0.858,0.223470341747829,0.492,0.222306178995338,0.156,0.166089726665815,0.13,0.130681941360158
"1094",11,94,0.656,0.0316292459471319,0.388,0.0297832423740108,0,0.0357090068258477,0.01,0.0390784515705064
"1095",11,95,0.002,0.00829184872761447,0.012,0.00727663090459219,0.9,0.534227243533722,0.954,0.668015122107551
"1096",11,96,0.13,0.0107246521627091,0.01,0.00956027437245566,0.0600000000000001,0.202470245986483,0.052,0.140432874465233
"1097",11,97,0.156,0.154527613222109,0.046,0.152784720248878,0.564,0.854626405494737,0.602,0.769310873680502
"1098",11,98,0.116,0.00194361057382626,0,0.00153113477591638,0.038,0.162569620056286,0.04,0.111419771354047
"1099",11,99,0.788,0.00222118910957913,0.08,0.00176976106348326,0.002,0.000744679933488035,0,0.000250317500088526
"1100",11,100,0.304,0.248854251027083,0.214,0.247909737390801,0.4,0.193228879167632,0.438,0.632693581124461
"1101",12,1,0.454,0.435747100666755,0.358,0.436057454702003,0.36,0.414709912980708,0.432,0.654623303115138
"1102",12,2,0.312,0.0129753519384811,0.01,0.0120236224575234,0.132,0.26186306774203,0.13,0.116392714538246
"1103",12,3,0.43,0.259501609610243,0.148,0.258872386847176,0.516,0.334402452624172,0.622,0.306903419127906
"1104",12,4,0.024,0.0152593142611585,0.002,0.014231920392491,0.33,0.669417427008311,0.348,0.517209350821362
"1105",12,5,0.628,0.553660516762303,0.798,0.554341230114389,0.278,0.205514965681699,0.282,0.176562930255574
"1106",12,6,0.68,0.0375225828999288,0.108,0.0360872443266433,0.042,0.0327777850320741,0.042,0.0636941248062726
"1107",12,7,0.172,0.00324707637498333,0.008,0.00281313022203888,0.048,0.0967093810294215,0.034,0.0934763510920036
"1108",12,8,0.584,0.00819469549710425,0.074,0.0074437287803526,0.00600000000000001,0.0626241872429409,0.00600000000000001,0.0263075934906538
"1109",12,9,0.042,0.0308548372240516,0.002,0.0294992496935333,0.546,0.0787792044033231,0.49,0.14926244287087
"1110",12,10,0.258,0.0622169936601497,0.142,0.0606443586104038,0.11,0.303283257253109,0.128,0.14203568293109
"1111",12,11,0.446,0.0555584192137269,0.712,0.0540047612877785,0.014,0.000120164319572513,0.016,0.000210791897255702
"1112",12,12,0.556,0.0100956798341861,0.066,0.00925657076721109,0.01,0.0422287421040731,0.00600000000000001,0.0140025837018276
"1113",12,13,0.694,0.00252326185708851,0.082,0.00215440436843872,0,0.00323427486322259,0.002,0.00082874266340438
"1114",12,14,0.24,0.0372960412231103,0.028,0.0358630135599349,0.21,0.494933872653943,0.234,0.409722864389277
"1115",12,15,0.17,0.11636375101543,0.016,0.114884391078482,0.644,0.26975972075971,0.624,0.698853972209999
"1116",12,16,0.926,0.790844673515281,0.924,0.79156673375754,0.54,0.859170759644426,0.528,0.771937873679961
"1117",12,17,0.656,0.130622106510423,0.27,0.129208059312025,0.122,0.0848146365831884,0.148,0.0377927927755319
"1118",12,18,0.14,0.0176365803228523,0.008,0.0165404704942689,0.122,0.370196659863852,0.142,0.260515066458941
"1119",12,19,0.638,0.525628001052964,0.822,0.526241513780706,0.282,0.182755190679446,0.252,0.0908271195133391
"1120",12,20,0.376,0.0361449754475242,0.03,0.0347240900657804,0.0900000000000001,0.135579733027082,0.0820000000000001,0.194542655232902
"1121",12,21,0.11,0.0286793622520865,0.01,0.0273557904329114,0.178,0.432748700783176,0.192,0.318603108246051
"1122",12,22,0.652,0.827960766003954,0.666,0.828605244048864,0.7,0.545295485491209,0.744,0.403981954137105
"1123",12,23,0.438,0.0136743090934995,0.07,0.0126982951412307,0.028,0.0071361408149857,0.018,0.0195918571725726
"1124",12,24,0.254,0.0037464091059571,0.03,0.00327163028276178,0.026,0.106967326637925,0.034,0.0354193439315968
"1125",12,25,0.264,0.00423377197385962,0.662,0.00372175281542886,0.002,0.00242969951647465,0.002,0.00079712218424588
"1126",12,26,0.166,2.45282652862282e-05,0.002,1.40140657844956e-05,0,0.00103887063319452,0,0.000614934836381531
"1127",12,27,0.698,0.313704972451013,0.382,0.313405037778418,0.258,0.207461958681484,0.228,0.114196463074565
"1128",12,28,0.45,0.0662075918768901,0.158,0.0646282612760178,0.164,0.352027146956756,0.144,0.180261483088184
"1129",12,29,0.778,0.275296031067269,0.464,0.274765368716464,0.204,0.485431685953416,0.174,0.381517350566844
"1130",12,30,0.446,0.0226133276895801,0.2,0.021399015367397,0.028,0.106070237028246,0.01,0.040267946051317
"1131",12,31,0.858,0.00125799092029465,0.53,0.00102782642767862,0,0.000104381916720131,0,5.18426420690332e-05
"1132",12,32,0.308,0.470289582211489,0.224,0.470732049425104,0.952,0.230281071648117,0.916,0.308736224147315
"1133",12,33,0.688,0.0134395255371468,0.27,0.0124715511911155,0.004,0.000607481887791472,0.00800000000000001,0.00013501760300938
"1134",12,34,0.0940000000000001,0.176238105392944,0.364,0.175080810401829,0.0660000000000001,0.078105576542199,0.0900000000000001,0.0900780823941022
"1135",12,35,0.098,0.0112307682242338,0.012,0.0103446281647581,0.0580000000000001,0.219606659554958,0.0720000000000001,0.152822291072078
"1136",12,36,0.002,0.000114848874741161,0,7.72155750208281e-05,0.642,0.125192068980349,0.686,0.670336220563921
"1137",12,37,0.764,0.285935055155367,0.496,0.285469700775401,0.124,0.203305967445862,0.164,0.222920576652666
"1138",12,38,0.174,0.0828997642126005,0.058,0.0813221568352324,0.424,0.664469449191143,0.498,0.639155482646025
"1139",12,39,0.936,0.514081492794432,0.578,0.514663504434731,0.38,0.0258706100862047,0.376,0.0101646114994933
"1140",12,40,0.962,0.0524352508094459,0.422,0.0508943463091074,0.02,0.165548136847896,0.02,0.0786071754125367
"1141",12,41,0.144,0.00317825634214117,0.004,0.00275017684605161,0.038,0.214314467353389,0.044,0.0569252612009117
"1142",12,42,0.072,0.00542718569911524,0.006,0.00483279609725096,0.2,0.248687038721893,0.176,0.35588102467316
"1143",12,43,0.804,0.162209996909454,0.226,0.160968393741803,0.122,0.38709076942214,0.11,0.244583958512329
"1144",12,44,0.536,0.0322138731092379,0.038,0.0308399061084947,0.0720000000000001,0.0738448620312526,0.0840000000000001,0.0391782097191832
"1145",12,45,0.256,0.443979452303259,0.212,0.444323026381588,0.904,0.99845156006446,0.894,0.985229339807611
"1146",12,46,0.18,0.00684479456934406,0.02,0.00616521682258409,0.044,0.177476701821552,0.026,0.080198640383365
"1147",12,47,0.072,0.261044915502422,0.026,0.260425397462583,0.922,0.220183793095235,0.942,0.804714484854176
"1148",12,48,0.1,0.271486328947115,0.074,0.270932056731001,0.984,0.836162881244489,0.996,0.618923666945397
"1149",12,49,0.376,0.235342499894469,0.74,0.234559816421546,0.114,0.000215530747424308,0.0820000000000001,0.000414100151362007
"1150",12,50,0.218,0.0521499189442139,0.048,0.0506103154014085,0.132,0.21560652658768,0.0960000000000001,0.257530789160613
"1151",12,51,0.114,0.0781660283660612,0.016,0.0765837013122603,0.644,0.331718712456923,0.652,0.835096773728526
"1152",12,52,0.902,0.0342461643441375,0.248,0.0328468414951703,0.01,0.0245927083730422,0.00600000000000001,0.0127201024615422
"1153",12,53,0.832,0.0262241241504382,0.412,0.0249409300526247,0.012,0.064800415617749,0.00800000000000001,0.0348555093738967
"1154",12,54,0.662,0.0120494655812752,0.348,0.011131609176134,0.002,0.00774929272971403,0.01,0.00153581363701649
"1155",12,55,0.264,0.262545771628631,0.094,0.261935677144654,0.722,0.83350244062906,0.742,0.834944476730933
"1156",12,56,0.81,0.00514564977787006,0.042,0.00456969711707589,0.002,0.0136146524879224,0.004,0.00743495201867139
"1157",12,57,0.196,0.0812449575575757,0.104,0.0796653659170994,0.608,0.929948561544478,0.57,0.726355176764637
"1158",12,58,0.054,0.000161650899867371,0.006,0.000112221375229593,0.00600000000000001,0.00155297769720242,0.004,0.00212152147117528
"1159",12,59,0.052,0.0010575426248175,0,0.000853870663599876,0.02,0.139464106950705,0.03,0.0700976702081773
"1160",12,60,0.762,0.22461613128071,0.308,0.223764740234411,0.132,0.486110619192851,0.168,0.312087849112975
"1161",12,61,0.252,0.0101582060752483,0.044,0.00931640661495692,0.0580000000000001,0.0159528429448017,0.0680000000000001,0.0267762022900404
"1162",12,62,0.57,0.378437830750746,0.698,0.378487904011542,0.21,0.213679839382917,0.18,0.389769380709377
"1163",12,63,0.628,0.217349220420821,0.66,0.21645124716974,0.0820000000000001,0.229370721932282,0.102,0.179592523169265
"1164",12,64,0.282,0.067164192639944,0.114,0.0655837228898426,0.154,0.174392181990032,0.114,0.0540956407504716
"1165",12,65,0.538,0.224513626426682,0.976,0.223661578232838,0.0860000000000001,0.129692077573317,0.0800000000000001,0.0578539374068741
"1166",12,66,0.482,0.321758440705665,0.072,0.321504931425624,0.486,0.340918979123724,0.52,0.448588600729602
"1167",12,67,0.954,0.335982755576092,0.466,0.335809363543322,0.212,0.51882427844852,0.23,0.392975569321035
"1168",12,68,0.344,0.685197429976359,0.304,0.686016985846883,0.892,0.725009460440664,0.87,0.912764080974435
"1169",12,69,0.668,0.01181087100797,0.408,0.0109020793841467,0.002,0.0064140231160803,0.004,0.00495080905459755
"1170",12,70,0.998,0.781047094900039,0.93,0.781785909470547,0.542,0.451724730379362,0.498,0.221941179012479
"1171",12,71,0.41,0.147271042153398,0.032,0.145944150345725,0.318,0.552571919487404,0.292,0.352465460502255
"1172",12,72,0.142,0.0205619427730096,0.052,0.0193926728169724,0.046,0.0549331406476443,0.038,0.0445990860522761
"1173",12,73,0.456,0.761162254824034,0.594,0.761930258564284,0.696,0.892345510263,0.676,0.765333980095295
"1174",12,74,0.068,0.00724478359585383,0,0.00654317060959819,0.118,0.149588164902808,0.0900000000000001,0.22766903564914
"1175",12,75,0.558,0.290881575293913,0.2,0.290446246621179,0.332,0.531451168962944,0.38,0.446899345926426
"1176",12,76,0.688,0.377027284495867,0.824,0.377070333714026,0.164,0.249471559327035,0.154,0.29440028178327
"1177",12,77,0.266,0.196476911681767,0.132,0.195445839075245,0.354,0.639731356639437,0.412,0.509317667139481
"1178",12,78,0.162,0.226067484929784,0.134,0.225225397951639,0.652,0.624299677202028,0.61,0.460323797125603
"1179",12,79,0.83,0.0348670028601468,0.32,0.0334604125176552,0.014,0.0216016948362712,0.02,0.00979089068151395
"1180",12,80,0.874,0.327129034652572,0.74,0.326906063496834,0.142,0.285300847975859,0.144,0.269532508591385
"1181",12,81,0.112,0.0301831126838962,0.024,0.0288370584682121,0.222,0.366136413014425,0.206,0.225831789222849
"1182",12,82,0.702,0.0759056801852808,0.442,0.0743221841303794,0.042,0.0809450925963472,0.018,0.0345176026357235
"1183",12,83,0.208,0.133292937847644,0.086,0.131892178958392,0.362,0.511623211156562,0.338,0.21479317076445
"1184",12,84,0.7,0.000607821157219272,0.35,0.000471433091899565,0,0.000708088243238647,0,0.000211021544292755
"1185",12,85,0.286,0.39457217298402,0.16,0.394700531811613,0.932,0.921766763499878,0.928,0.965565717464941
"1186",12,86,0.79,0.0175796893198751,0.482,0.0164851194076755,0.00800000000000001,0.0322637982137119,0.00600000000000001,0.0210998385444853
"1187",12,87,0.568,0.289125782925338,0.234,0.288679822318323,0.394,0.573519921269543,0.428,0.373295958705091
"1188",12,88,0.57,0.42435318516753,0.978,0.424615797951152,0.218,0.0337638462430373,0.218,0.00743656636851231
"1189",12,89,0.45,0.00612077946453639,0.044,0.00548322393162115,0.00600000000000001,0.0132108424438457,0.002,0.0217474657804044
"1190",12,90,0.34,0.361847960405638,0.08,0.361813636769891,0.584,0.929387115552494,0.558,0.635716664633947
"1191",12,91,0.086,0.2034185455426,0.066,0.202431539001718,0.752,0.262788606433559,0.766,0.811546939171107
"1192",12,92,0.67,0.103126190996382,0.244,0.10159680931516,0.0860000000000001,0.240743710150458,0.052,0.183648670825961
"1193",12,93,0.944,0.216714053463869,0.576,0.215812010615476,0.116,0.0314300705587557,0.0980000000000001,0.0298560218392325
"1194",12,94,0.408,0.0915190730167969,0.052,0.0899570255668892,0.184,0.561931795481954,0.212,0.397155190836685
"1195",12,95,0.938,0.0844971333330167,0.418,0.0829217650948003,0.04,0.00826583521988855,0.026,0.001819620058928
"1196",12,96,0.132,0.177684114383666,0.326,0.176535686170375,0.0780000000000001,0.070696585509876,0.0920000000000001,0.0507073325509158
"1197",12,97,0.556,0.0106480358539694,0.566,0.00978557173854944,0,0.00560201388613968,0.004,0.00155821500250686
"1198",12,98,0.59,0.459954192020703,0.794,0.460359142379641,0.208,0.000603686213183408,0.182,0.00126493326031585
"1199",12,99,0.97,0.227465069930166,0.636,0.226631941150363,0.0920000000000001,0.239495097638879,0.0920000000000001,0.197002181439816
"1200",12,100,0.358,0.00107436244338598,0.126,0.00086839907446179,0.002,0.00341507536837771,0.002,0.00245546064921209
"1201",13,1,0.81,0.506378436348814,0.79,0.508841800368571,0.25,0.676317845073953,0.234,0.317742987306582
"1202",13,2,0.0720000000000001,0.066490939433383,0.044,0.0593552500645804,0.27,0.290035090357465,0.26,0.312306158747036
"1203",13,3,0.474,0.282130912318357,0.33,0.279873398017942,0.408,0.736556444045709,0.404,0.349987391488819
"1204",13,4,0.308,0.631273472975721,0.346,0.634793688235771,0.754,0.456995938696929,0.692,0.398556005742057
"1205",13,5,0.834,0.0824687173615075,0.968,0.0753133968022328,0.038,0.0842759490078465,0.054,0.0671048522954121
"1206",13,6,0.704,0.0574165176915284,0.98,0.050390734988452,0.014,0.0591776270937827,0.016,0.02597705034503
"1207",13,7,0.354,0.356238677496754,0.382,0.355902321667857,0.336,0.179457508850056,0.348,0.604995975436151
"1208",13,8,0.88,0.458772286063005,0.932,0.460523713007186,0.218,0.127975000139969,0.22,0.264023307878256
"1209",13,9,0.966,0.117695539636203,0.914,0.110983371750991,0.038,0.137543070774098,0.03,0.102887836881123
"1210",13,10,0.528,0.767266572944793,0.546,0.770611521198819,0.676,0.712441779736772,0.638,0.575585324449953
"1211",13,11,0.636,0.225788477088303,0.686,0.221919769393271,0.0880000000000001,0.331189984654006,0.0940000000000001,0.241463944984816
"1212",13,12,0.712,0.476642288215993,0.778,0.478680729690492,0.26,0.424547317039286,0.24,0.434519120742278
"1213",13,13,0.318,0.63535827247999,0.374,0.638893188558088,0.822,0.805190125125567,0.808,0.969068499986143
"1214",13,14,0.178,0.238289919271113,0.16,0.234784363435836,0.206,0.0631950994420095,0.242,0.222465812528839
"1215",13,15,0.278,0.379812661700704,0.254,0.380020071673504,0.518,0.739017127294767,0.512,0.579258664998689
"1216",13,16,0.222,0.313660723194361,0.246,0.312256110050646,0.8,0.312553216544247,0.806,0.855061101155216
"1217",13,17,0.796,0.771462958766227,0.744,0.774781008886358,0.514,0.756861715510832,0.564,0.385846775151152
"1218",13,18,0.276,0.0539274927343286,0.274,0.0469686066066255,0.234,0.482989577168631,0.24,0.394079441897378
"1219",13,19,0.314,0.38369446683137,0.292,0.383987925945666,0.466,0.271256331774635,0.478,0.317073610473006
"1220",13,20,0.682,0.822204929214095,0.788,0.825098218329473,0.692,0.637193603384961,0.662,0.464932659112526
"1221",13,21,0.098,0.25791823590589,0.13,0.254978090435368,0.302,0.350612738256047,0.298,0.549691713893288
"1222",13,22,0.438,0.666129790032895,0.466,0.669735330350202,0.578,0.869907424589671,0.576,0.808280193634623
"1223",13,23,0.682,0.0185662849596229,0.738,0.0137018674119881,0,0.036222561134245,0.004,0.0142965901617111
"1224",13,24,0.152,0.243332446686008,0.0940000000000001,0.239972867129149,0.608,0.254076046895466,0.572,0.415532500886581
"1225",13,25,0.626,0.0148647644741654,0.79,0.0105034746245629,0.002,0.0204651905958519,0.004,0.00975253396625486
"1226",13,26,0.63,0.452221685866658,0.536,0.453862005942447,0.26,0.0486984339971753,0.26,0.0356012554461708
"1227",13,27,0.22,0.142828817689613,0.17,0.136663940652988,0.168,0.280446819188835,0.116,0.162887285774637
"1228",13,28,0.296,0.447709797706262,0.36,0.449271762449451,0.294,0.673653544777457,0.276,0.397863091792548
"1229",13,29,0.864,0.900155112351689,0.984,0.902044130276265,0.7,0.392326922032264,0.658,0.705101053309297
"1230",13,30,0.444,0.562283442886747,0.56,0.565365561186352,0.592,0.764466608518237,0.622,0.606453006730546
"1231",13,31,0.042,0.0894939167628082,0.056,0.082383126218569,0.294,0.187938052576136,0.36,0.236179257151954
"1232",13,32,0.454,0.565353866543025,0.426,0.568463125185365,0.718,0.862938346446027,0.794,0.807751525495613
"1233",13,33,0.518,0.303809809291715,0.516,0.302143788141928,0.106,0.538381732661443,0.12,0.32811281584373
"1234",13,34,0.828,0.358069625459769,0.63,0.35777677918054,0.304,0.399503145927163,0.266,0.558603255087136
"1235",13,35,0.508,0.545603853552765,0.466,0.548526077022061,0.566,0.374391914529531,0.536,0.349098996087504
"1236",13,36,0.67,0.761513096225513,0.662,0.764892863696745,0.698,0.227896711973046,0.694,0.211824153221056
"1237",13,37,0.924,0.633963429155491,0.836,0.637493466012416,0.362,0.582668552640465,0.366,0.580188969087144
"1238",13,38,0.79,0.853501155717075,0.786,0.856041858109387,0.72,0.169996103688877,0.638,0.302277257771127
"1239",13,39,0.816,0.945498226247345,0.842,0.946611777143318,0.918,0.169125520106514,0.934,0.396760563367934
