"","case","iteration","DD","PN","HP","PS1","PS1q","PS2","PS2q","PS3","WF","LR"
"162",2,62,0.241613094515194,0.315831871615297,0.248628576644918,0.0437751471589727,0.0804060213204292,0.0163555281024543,0.0756331422189479,0.0828383110804387,0.134230749231593,1
"163",2,63,0.96592509023706,0.94558327405164,0.964389515893355,0.952865752788067,0.940796663797052,0.820798307118369,0.809264667749017,0.749835332318159,0.775593777837051,1
"164",2,64,0.647864862869971,0.0297923109451064,0.640521950713207,0.832539580986742,0.349727870205613,0.724871412205725,0.740476656645935,0.222511037173089,0.464827970291626,1
"165",2,65,0.305522655762081,0.00107089420724078,0.308935273586119,0.74351573843113,0.869284825664203,0.616510012882213,0.662921661872417,0.337892875594162,0.406568138973993,0.00260000000000005
"166",2,66,0.727558499723091,0.737432039292184,0.720211374605359,0.669472706143964,0.677644437319974,0.411041331253024,0.377352892382943,0.511724135241963,0.540634452829184,0.00249999999999995
"167",2,67,0.735394315225576,0.0184933813331125,0.72809970518441,0.951008278511857,0.984323756919958,0.925240327886042,0.956437268827904,0.766034575510366,0.836933508151657,1
"168",2,68,0.0433363588421092,0.672675728806693,0.0582929479213436,0.0400900285937514,0.0873760988652794,0.0168709576677184,0.022334011336492,0.17813720360284,0.039884352302168,0.00260000000000005
"169",2,69,0.283148679665836,0.905431067677851,0.287787799641912,0.544910702584586,0.375850442000655,0.117087066206596,0.194845381102056,0.939193082565439,0.762518810963634,0.00329999999999997
"170",2,70,0.702004186614459,2.40547568505886e-05,0.694551645649866,0.308234773162679,0.225369342603176,0.362614306109989,0.302454280415784,0.287433175115008,0.277139439252928,0.00229999999999997
"171",2,71,0.146266299735224,0.0133740936935133,0.158774363190395,0.32597642625756,0.446896489498399,0.261504655244357,0.1869877662707,0.0628323346109056,0.124389027199885,1
"172",2,72,0.990444238793445,0.60753048854021,0.989996038911598,0.0615379316626253,0.0819987926145781,0.865625631801564,0.82708717713231,0.854170720121031,0.749718427174959,0.00319999999999998
"173",2,73,0.0194274604547651,0.553009774993293,0.0319882598935753,0.256688398696955,0.279018555069682,0.116576385794457,0.0848770500869713,0.0815823195040133,0.0784341211742541,1
"174",2,74,0.0271395189046409,0.783664208930925,0.0408482061735019,0.831695778790035,0.582882130973435,0.529551369203772,0.932130394184588,0.767337544728891,0.75207222860098,1
"175",2,75,0.574348366052992,0.295808399550128,0.567876321030505,0.523022278121117,0.661973674955873,0.348861478738802,0.41664082096142,0.917471772780034,0.834750397096855,0.00160000000000005
"176",2,76,0.760454258167236,0.429069390070443,0.753391175341659,0.7784912212594,0.827476642820177,0.805516739509184,0.675671825456504,0.616104180080332,0.540082533917787,1
"177",2,77,0.0908647745970613,1.47696447244147e-06,0.105791209755499,0.290555045064924,0.219553426342226,0.153620843414822,0.0746396535687401,0.114955200982441,0.0351572104941187,1
"178",2,78,0.623683707458542,0.117172609192209,0.616535718505665,0.698855768616866,0.310994290970914,0.860340623207913,0.437098694273291,0.345477176854809,0.222331124313108,0.00519999999999998
"179",2,79,0.209553137546234,0.842833736213866,0.218452806458779,0.635861147216582,0.727138032940254,0.599024953935945,0.452275636602839,0.200714666940454,0.375746613432654,1
"180",2,80,0.425652019838928,0.796884702968566,0.423425043543763,0.0233759744263836,0.00315996234531246,0.318229851399588,0.62796106677104,0.672962295744708,0.870193169406375,0.00700000000000001
"181",2,81,0.565758782091818,0.479807385595301,0.559442402146234,0.724809029467004,0.290076220571077,0.322462037997794,0.473249630500224,0.295563497627117,0.239296655761193,1
"182",2,82,0.881243653201022,0.0203327478430084,0.876650338583886,0.767139049639684,0.884155201545726,0.561866949424645,0.569777782345383,0.835536655670069,0.804252481862659,0.00370000000000004
"183",2,83,0.915032782729261,0.165949553782704,0.911529330304328,0.719498877329138,0.712167796783087,0.883445897073779,0.988021723142079,0.781948025632054,0.955708049581914,0.002
"184",2,84,0.347600724559095,0.726415378670896,0.348841284795298,0.903046767206599,0.857921146349817,0.665861063767257,0.706806511053814,0.954898296427056,0.830429215722,1
"185",2,85,0.882353481875524,0.257276045021139,0.877793207479494,0.174585800078396,0.231398910268979,0.202006714273367,0.115800367388165,0.954616233139,0.955318660499356,0.00329999999999997
"186",2,86,0.756750207843442,0.320242801842918,0.749646805616253,0.886208457090027,0.875645149308099,0.785278830480572,0.722487164421175,0.391128180214643,0.473062528990981,1
"187",2,87,0.331988688760424,0.00775183180655074,0.334012833917265,0.72248873885322,0.858392598767116,0.508453553553709,0.546143904714656,0.191773243657436,0.286788370532945,1
"188",2,88,0.112229357956199,0.536357130169834,0.126381005856702,0.450748473147099,0.513712745023866,0.782447574529072,0.83429091878453,0.55000772833695,0.642938351790056,1
"189",2,89,0.863627023729442,0.72491806920097,0.858534386610936,0.831723099538521,0.931221104858829,0.792712689946833,0.802452917385774,0.883405463490494,0.858876304068019,1
"190",2,90,0.891816235598008,0.548384253233753,0.887545285904227,0.918270813554998,0.76693532341069,0.893131988315284,0.770227176589421,0.321324751251184,0.449888195092104,0.00409999999999999
"191",2,91,0.421170477943862,0.30539451435535,0.419120914005742,0.08214501183308,0.144625503056376,0.0570013124718972,0.0645017520851323,0.536286217473634,0.28937829590097,0.001
"192",2,92,0.478135445624935,0.544385308397723,0.474040542200958,0.579611832365015,0.749674659481185,0.388517893028679,0.407568281148964,0.320376124533725,0.314426161459224,0.00539999999999996
"193",2,93,0.728926010949953,0.701769812645232,0.721587368318468,0.757424153933576,0.720413514834206,0.42219180877304,0.479517942196396,0.387178877724755,0.43179439507527,1
"194",2,94,0.257587774969002,0.763533846860744,0.263676855490054,0.3801679521203,0.553527734347996,0.285367102181453,0.300283583463471,0.650395816145975,0.781266558411391,1
"195",2,95,0.664467429730652,0.633823296514677,0.65704282774483,0.864800707273404,0.942638054466947,0.708808184442634,0.718693773542149,0.354129686832905,0.3999993393142,1
"196",2,96,0.821504681860895,0.00697245184652275,0.81541032440197,0.70446242800969,0.770768919714423,0.702449506008626,0.665676619356024,0.656725281610525,0.742602215963772,1
"197",2,97,0.135204625619972,0.457705445781691,0.148285390518034,0.392944143254639,0.556067583053743,0.231127469700601,0.342080480565848,0.771968877042223,0.664298775175921,1
"198",2,98,0.229691495204031,0.000215947310111357,0.237405247342262,0.441533746544516,0.621758378416108,0.306238118867572,0.330241063097884,0.187817742181309,0.144885274908623,0.00260000000000005
"199",2,99,0.0920633978719777,0.78641555260261,0.106954098061714,0.187324890890642,0.124898350613905,0.0676854997465505,0.24300354188108,0.777447350394745,0.67272297118968,1
"200",2,100,0.528888381317081,0.670638807130411,0.523367030503366,0.599810223873107,0.433956373759366,0.957561652911837,0.935734472543956,0.895588519467354,0.846027652062564,0.00260000000000005
"201",3,1,0.700195156493256,0.00160488653357749,0.700033989045695,0.295718366876686,0.229086803674994,0.741134415577646,0.542097396709946,0.532278928621798,0.37794805903964,0.004
"202",3,2,0.654080105005194,0.326042252246563,0.653919773963943,0.774471886679009,0.811202139222283,0.650705527024862,0.718129056138876,0.343551856801936,0.430189998794576,0.00770000000000004
"203",3,3,0.108384325309582,0.613159405401958,0.108679971249131,0.128381677551274,0.0937456455898568,0.0455726026850078,0.0366131327804358,0.0278038889619938,0.0199708774249897,0.00549999999999995
"204",3,4,0.801399238602245,0.394131040616767,0.801260584498298,0.896386188963986,0.953458118766214,0.811955674795817,0.780238517712255,0.568661331338717,0.547248793170512,0.00339999999999996
"205",3,5,0.248233601455898,0.0821116465857128,0.248370285905594,0.266664757506791,0.23008742356443,0.350911412944326,0.313207509843458,0.166236868045034,0.115783326305131,0.00519999999999998
"206",3,6,0.357787732352454,0.564728314647672,0.357798122236258,0.858464622500951,0.522346221043073,0.453670595845446,0.574673287756095,0.989170344035318,0.825700600333258,0.00670000000000004
"207",3,7,0.0407159292218845,0.00577938631125663,0.0410045127777839,0.0217446765100547,0.0318668933866674,0.0595458496160194,0.0670737542637199,0.511728609022346,0.453262794691212,1
"208",3,8,0.184504824513226,0.805270622829702,0.184720933833535,0.764181003668931,0.745933443701558,0.625684068073021,0.551435035003353,0.355762082320684,0.310048689578756,1
"209",3,9,0.0549317729280467,0.0329378326583977,0.0552365099509994,0.0172785992255895,0.0180478468081875,0.13278289771012,0.0817777104099064,0.597337866692802,0.856129351715453,1
"210",3,10,0.402452155051813,0.038400317212727,0.402419254574552,0.142782626731469,0.241649802219193,0.222773775003006,0.191234589300828,0.166274117563644,0.170568801353128,0.00470000000000004
"211",3,11,0.0034468908766716,0.0115028338804386,0.00353944849235211,0.00203843921203473,0.00514010136946519,0.00613827779991838,0.00755874955505043,0.000979126884126935,0.001427068546344,0.00290000000000001
"212",3,12,0.830480965295751,0.0710025903839282,0.830354887863301,0.69694809911093,0.42980063723543,0.592828371266623,0.700241953779894,0.616152606368649,0.547033884981807,0.0091
"213",3,13,0.0374654257028624,0.0966638549255995,0.0377482179771952,0.0783950852567501,0.115826981118365,0.0361267477875937,0.0605643490358142,0.0145950210884072,0.0253812679820951,0.00270000000000004
"214",3,14,0.0569798248428576,0.815451401449404,0.0572859097951659,0.240462610957641,0.37958908353829,0.122644764928407,0.126068726746131,0.0391537075482669,0.0487751803811449,0.00409999999999999
"215",3,15,0.0798869947934947,0.028024445887378,0.0801967884765397,0.0651031840927203,0.0464981085463221,0.115406485733817,0.137189954851245,0.115615133896668,0.0770572517643463,0.00549999999999995
"216",3,16,0.0281300428956293,0.00353880208245441,0.0283900243042044,0.0175294385990465,0.0315190555429559,0.0205818209515535,0.0317792766758191,0.00615225715644696,0.0120863250761727,0.00180000000000002
"217",3,17,0.633330953760794,0.72615088378537,0.633173286176119,0.537380246103874,0.525453835006131,0.666512776472088,0.762297466929195,0.33639273495368,0.435996952760758,0.00629999999999997
"218",3,18,0.158740378453875,0.433275128042821,0.158986988495904,0.0341735448578677,0.0519806020988289,0.0804646620938068,0.056373590097728,0.193123146104454,0.234995403137295,0.0152
"219",3,19,0.00309403279081466,0.537887053840931,0.00318069816817402,0.00912370982526767,0.0177866236247527,0.00340280158686057,0.0054662272213517,0.00208997024661506,0.00267850003141012,0.00380000000000003
"220",3,20,0.833375860001505,0.000104243883063278,0.833251181995102,0.0742411053432362,0.139117679180787,0.924354557180903,0.925068387427771,0.683166846746632,0.684320262845301,0.00539999999999996
"221",3,21,0.213577015357771,0.0166442033351718,0.213757079154283,0.0389585614327541,0.0781170173203942,0.249047932869591,0.265401125447106,0.0984433947113829,0.117288681003779,0.00480000000000003
"222",3,22,0.290707888568348,0.866773674192723,0.290792876538414,0.144984418945227,0.0868203450372907,0.437437324225687,0.611745972018275,0.204402458451423,0.343760744895812,0.00239999999999996
"223",3,23,0.00976203086360616,0.494059300809845,0.0099276490586295,0.004029650154595,0.0045019522564822,0.00212863154770782,0.00266421118935978,0.229330945393075,0.19340939843264,1
"224",3,24,0.145571072306139,0.0259176145490831,0.145832271218409,0.0582345372052919,0.0864641478215292,0.325330906349984,0.406060660649527,0.131262715896542,0.205064271831041,0.00380000000000003
"225",3,25,0.650164633085384,0.323755858849858,0.650004695806578,0.758343730084362,0.41494329850545,0.624129091449603,0.559287916618411,0.366848021158445,0.268200344357346,0.00719999999999998
"226",3,26,0.007098236186454,0.600145295040786,0.00723841359345239,0.00145885516634547,0.00341378522287639,0.00422305018209101,0.00439297608770017,0.00264462805962207,0.00317905826288911,0.00480000000000003
"227",3,27,0.737115328375108,0.125386979968361,0.736958519451691,0.957454196605553,0.630048941539234,0.837681712473461,0.846207099192737,0.861096362554048,0.751124036443752,1
"228",3,28,0.171978659410028,0.0239668085651874,0.172209851321169,0.384988602351652,0.369568029792866,0.242409452339416,0.186312199776453,0.0979419025118233,0.0866975811670749,0.00649999999999995
"229",3,29,0.0205637283368898,0.537252728884248,0.0207958325344505,0.0557535457452689,0.0796493652063257,0.305224312340895,0.363553625511615,0.108737856492294,0.131811554624302,0.00449999999999995
"230",3,30,0.104806911591326,0.0032545411264572,0.105105096450361,0.0825015661322862,0.121129875639427,0.105268278095326,0.0868500444217775,0.028935545122724,0.0261956565719181,0.00209999999999999
"231",3,31,0.511754297603912,0.195148325307509,0.511640819377366,0.370802052550898,0.520406204694011,0.419402101088244,0.448564958547145,0.252834643243082,0.293370639179406,0.00619999999999998
"232",3,32,0.398050147471634,0.000264517833828772,0.398021261399466,0.179087444672207,0.0975521635869868,0.449292475362404,0.528979955344374,0.527452550286593,0.381228751654115,0.00319999999999998
"233",3,33,0.138902605876719,0.0408523125680847,0.139170822060715,0.127158783504457,0.00869157189100278,0.0447428762292708,0.164105478896857,0.0573716445460271,0.142604876532981,0.00290000000000001
"234",3,34,0.257101998665661,0.0088123082009355,0.257227695227527,0.249863297252597,0.366314895684694,0.803371042585887,0.810487042413543,0.752444714630075,0.716449353559745,0.00470000000000004
"235",3,35,0.921040599701352,0.0248703944688861,0.920970803478449,0.620569087076691,0.733042916007272,0.410115948933705,0.431016905239846,0.965091862265651,0.980234267938803,1
"236",3,36,0.727613167886892,0.160869530609394,0.727454811758778,0.584298494489411,0.118169456609459,0.299269894851241,0.428708741433791,0.42536517532444,0.71443795875287,0.00580000000000003
"237",3,37,0.3916999544626,0.40996546868994,0.391676958961068,0.94330896982075,0.787872186595649,0.705672666451566,0.836750108123369,0.781112190401307,0.974562363046808,0.00770000000000004
"238",3,38,0.716099862599712,0.17636759503401,0.715940026536464,0.909072848299897,0.834536926628417,0.806848584727351,0.786981483538176,0.564008929454564,0.489295837599994,0.00719999999999998
"239",3,39,0.012870589527646,0.333304943904104,0.0130600940725009,0.00751557057795682,0.00557115985374401,0.0133407184329766,0.0258565624673713,0.00240495434332688,0.0072462062168287,0.00319999999999998
"240",3,40,0.282149021002339,0.596745117294558,0.282244210081021,0.127624255133523,0.0952066401929647,0.515009511057026,0.608115881106634,0.204327411275128,0.330370158138069,0.00629999999999997
"241",3,41,0.664378251694403,0.0224263138340685,0.664217126586916,0.609282235101525,0.639484865632612,0.658414454685074,0.724102571907305,0.335260605003883,0.447961416523905,1
"242",3,42,0.650284402503997,0.335504121376787,0.650124452435615,0.942388144532936,0.748450726593555,0.766408891942712,0.775261589227808,0.685064352422958,0.578544358351507,0.0249
"243",3,43,0.543804023689607,0.666378843419223,0.543674169647467,0.410167987301375,0.492005057000146,0.545289760753723,0.626504724435925,0.570158046947295,0.638415524509719,1
"244",3,44,0.247522912510181,0.231165426094101,0.247660480705798,0.193651915606014,0.243172220058522,0.243740458467608,0.206296132041526,0.0752318373491443,0.0714720030075254,0.00419999999999998
"245",3,45,0.800273628653684,0.320505860966965,0.800134542084141,0.749012874935371,0.48071402272696,0.817194509255269,0.726029281863039,0.495978739329472,0.389489380297665,0.005
"246",3,46,0.0429013701866212,3.48536430531012e-06,0.0431933426662917,0.498427384047992,0.657710064653643,0.480172543895188,0.490010836554491,0.282436650338961,0.306576067000647,0.00760000000000005
"247",3,47,0.516131553056667,0.0501428770258165,0.516015640271068,0.431376101097092,0.599213165903871,0.42240005529619,0.420555216393591,0.313991252533689,0.335103339948761,1
"248",3,48,0.391547224159732,0.271723166567495,0.391524371754858,0.454595176659114,0.422600206471079,0.203980645766334,0.213724347321455,0.27090612250931,0.22493772186025,0.018
"249",3,49,0.0866395882882089,0.0273427918690732,0.0869474717748014,0.107177175719156,0.0879963108555071,0.141588257173679,0.114015887171346,0.0900386040380299,0.0486313144337913,0.00480000000000003
"250",3,50,0.0786141171975012,0.0033900151153412,0.0789241452399513,0.101386398156111,0.143854974455583,0.0372883125290148,0.0344137041908019,0.0237676277567668,0.0260020353418354,0.00590000000000002
"251",3,51,0.441438052173028,0.537132042085243,0.441372129292025,0.41538328539308,0.560051325947355,0.612987085326263,0.588585808304227,0.37368679511367,0.337462529064725,0.00309999999999999
"252",3,52,0.375311873842,0.737131663470338,0.375304613348697,0.344105672714914,0.183865212698374,0.353210286744907,0.305813103680275,0.148071138681696,0.120200898839294,1
"253",3,53,0.0533334842384084,0.588143188038794,0.0536370211724952,0.0877174499751647,0.0593891444528283,0.049001148693534,0.0304216449959889,0.013561357398544,0.00783325436007409,0.00439999999999996
"254",3,54,0.35322850117096,0.722706786182793,0.353243618079709,0.237194665430051,0.154989214184151,0.116671054901135,0.145555660505107,0.335418438340179,0.272823685913856,0.0455
"255",3,55,0.101112012029873,0.877271870501834,0.101412625244562,0.053611823708308,0.105058956024429,0.100761734820913,0.109017099125713,0.0235791224830844,0.0326704374883617,0.00539999999999996
"256",3,56,0.297384891543623,0.308519389130194,0.297462013679183,0.266792546238514,0.371684503340625,0.3115259490427,0.342880841658073,0.121119548615554,0.148800088557256,0.00519999999999998
"257",3,57,0.0818642037365194,0.00932835368101865,0.0821735512368985,0.280268101776839,0.135974055635303,0.0976567966810987,0.170892053734519,0.11672474266507,0.209073936580181,0.00439999999999996
"258",3,58,0.312687016744475,0.301989997727266,0.312746445692734,0.135211862216787,0.224550806738916,0.149161673690301,0.147033888918138,0.339434221618297,0.361856380960531,1
"259",3,59,0.46070379535247,0.21943562522311,0.460623279273092,0.237630175707844,0.170560911354782,0.453422287619402,0.570357491269599,0.192885005975899,0.3047959029008,0.00719999999999998
"260",3,60,0.238716833750014,0.0129326314477177,0.238865384346044,0.0954163689015761,0.114153363780141,0.14020003372911,0.0765123166969119,0.972571601736303,0.884826097760154,0.00329999999999997
"261",3,61,0.135148589520563,0.586088966728634,0.13542062547304,0.158523733350556,0.142786427885469,0.105122600904404,0.0868043673459671,0.0522631759082497,0.0287829723999853,0.00549999999999995
"262",3,62,0.165713450418408,0.000763973064010968,0.16595201809269,0.326613027916405,0.44137764791407,0.192298920828911,0.177792226544315,0.0676893212228642,0.0746672966053372,0.00600000000000001
"263",3,63,0.561936077960365,0.365231284972938,0.561798452738926,0.54010057395209,0.63058383629078,0.940683994300969,0.979686413284245,0.650185003598342,0.767024501149805,1
"264",3,64,0.0215598732209883,0.174338899039598,0.0217962849424159,0.0679661808567475,0.0872228190370841,0.0254331851755425,0.020982576299661,0.00735056210298668,0.00634044041681203,0.00549999999999995
"265",3,65,0.0694584376431019,0.0117394187258141,0.0697687945311354,0.0174698731393927,0.0237760275914365,0.265140820848138,0.287986519859026,0.171826057385313,0.128124819440538,0.005
"266",3,66,0.616381472716823,0.568921083039185,0.616227036981222,0.607016711514566,0.287128880546356,0.680436289559212,0.92704959807801,0.413396240948699,0.659392038155611,0.00600000000000001
"267",3,67,0.373071705678195,0.91714493535707,0.373066654711314,0.117459993637535,0.163141761368254,0.210745347627852,0.178632187560585,0.361039507905899,0.465918969336813,1
"268",3,68,0.0439900891863749,0.800785250621879,0.0442836107593173,0.0212584775456039,0.0454775449240932,0.0222782626542189,0.0248566062000244,0.0152568585413529,0.0203377597611145,0.00429999999999997
"269",3,69,0.932649236753896,5.02941589460438e-05,0.93258850443565,0.321094693048643,0.468666724576969,0.62429478209273,0.650138433409592,0.837831106554924,0.887517638409399,0.00639999999999996
"270",3,70,0.0290510244068756,0.392422457481938,0.0293137414904364,0.0671148314200425,0.121799140580605,0.0371935945028389,0.044429721220213,0.00887455410130189,0.014333835361229,1
"271",3,71,0.300736793846347,0.148861647741999,0.300809999549346,0.527040206377618,0.186609377121674,0.276165403849165,0.324997174826571,0.241056836253255,0.197099655867824,0.00870000000000004
"272",3,72,0.867905365286615,0.164794789048609,0.867799425224332,0.582798493379895,0.742459297656483,0.501082400999746,0.461349370268765,0.743113765190949,0.792097874394259,1
"273",3,73,0.0747376550639774,0.0611410083384851,0.0750481259653073,0.197343611087859,0.321586088021633,0.0982931413716971,0.0968338825692567,0.0359517363294257,0.0373063696083051,0.00480000000000003
"274",3,74,0.73070599381136,0.602389040746398,0.73054810896856,0.657716363790409,0.80302445988603,0.633019253967411,0.680725449655006,0.407987416971237,0.445033419697205,0.00490000000000002
"275",3,75,0.115858854314955,0.179205418319855,0.116148660212704,0.0674710526567904,0.095550300799653,0.792435911653967,0.858260613600258,0.427535416936042,0.545595852557185,0.00519999999999998
"276",3,76,0.39913877106812,0.0452329562322157,0.399108886980795,0.110063946848308,0.0993382474736475,0.335211401839159,0.169695004072442,0.247583142197667,0.171623223259912,0.00460000000000005
"277",3,77,0.0142578403224768,0.00990696781836041,0.014456511937817,0.0050514047136081,0.0103172889201426,0.308881927278713,0.309127539729088,0.23063989829641,0.241302464439754,0.0071
"278",3,78,0.00217749428497216,5.2763387091059e-08,0.00224706895693062,0.023619844988265,0.0410775314235448,0.0100716602900214,0.0132602125697017,0.00243805189976354,0.0043794965893087,0.00429999999999997
"279",3,79,0.0717255983594798,0.290854047992594,0.0720361116475267,0.0346719160988087,0.0132055243752994,0.00500754695562455,0.00638945078539599,0.0173394655586059,0.0103372576545618,0.00629999999999997
"280",3,80,0.0455997472767941,0.0032596736211137,0.0458953996214575,0.045192194314139,0.0585375971684642,0.028167413826655,0.0237843580368178,0.0116766610901158,0.0113702896692864,0.00480000000000003
"281",3,81,0.0976309838427708,0.190541021852382,0.0979336895844039,0.132785785771057,0.209346293152085,0.328514633586718,0.318130075940036,0.153437325045102,0.119082387852569,1
"282",3,82,0.200522367711501,1.20495412713725e-07,0.200718735399637,0.050784991292548,0.0969946831983515,0.301082073762752,0.295237322007008,0.105369882656951,0.107849602128311,1
"283",3,83,0.164365904875413,0.192883253185661,0.164606041334941,0.0739342900786757,0.0545258579303554,0.01904982627691,0.0256024647268873,0.161339844550353,0.235798484261039,0.00409999999999999
"284",3,84,0.484086800429986,0.584133628047939,0.483990147694087,0.238192016327626,0.198590049023281,0.366199591226631,0.309395416821387,0.202209613084791,0.14673091909125,0.00349999999999995
"285",3,85,0.165275988445997,0.936238958158057,0.165515066100989,0.0785604944997196,0.0446650312172899,0.0193419313985341,0.0321473643935739,0.153348698297238,0.113904372932942,0.024
"286",3,86,0.591583694440324,0.0091967141524529,0.591435699667873,0.456966587414667,0.625765262505333,0.288144918293553,0.287836279189422,0.368816604893456,0.407216673455231,1
"287",3,87,0.154440934609898,0.00253318708627966,0.154692401793236,0.274735310498935,0.242038796779311,0.11601616949751,0.102004096124323,0.0615459111914516,0.0493186997600064,0.00590000000000002
"288",3,88,0.318635821020075,0.0457519713766942,0.318688505689826,0.329340382927836,0.484980739753726,0.198644305161345,0.206132238553186,0.116792931961031,0.142138871519673,0.00690000000000002
"289",3,89,0.628441564244148,0.000691747532779124,0.62828473141143,0.433905941571572,0.470167179441911,0.796974165386002,0.780241651817041,0.506164950581311,0.468139546571932,0.00670000000000004
"290",3,90,0.626349548758305,0.104499846836051,0.626193097249455,0.976461633265777,0.707985426509941,0.752651888997437,0.749979509323742,0.777236722908327,0.563004464313751,0.0421
"291",3,91,0.151815440359992,6.18003401812238e-05,0.152069830914516,0.279030805672724,0.381447223426356,0.209210653330558,0.174243321825541,0.140436076045126,0.133643709624131,0.004
"292",3,92,0.441206814893541,0.0341569839456606,0.441141074241631,0.0252172591396134,0.0534512908044827,0.424611616772628,0.433089097113103,0.160973748067978,0.194564468792712,0.00309999999999999
"293",3,93,0.00292111143799922,0.423996590898133,0.00300476451087257,0.0015269394329277,0.00363097720318106,0.000812641621277477,0.0011701233367396,0.000453171449688705,0.00141209228450268,0.00490000000000002
"294",3,94,0.385822174746116,0.0739371394618395,0.385804735143721,0.264827231709367,0.407501544137939,0.261262128848656,0.236511020878776,0.436030367875509,0.423722955702739,1
"295",3,95,0.0117051520304239,0.0362112607271662,0.0118862955308508,0.0102495933015634,0.014149720489671,0.0113890040652374,0.0221622774431262,0.00211953183688951,0.00614361554292597,0.003
"296",3,96,0.0232505272022386,6.50622025083729e-05,0.023493762500293,0.0416601808621954,0.0717244121700031,0.0155613782384181,0.0201690083715935,0.0214895291905192,0.0285081435680674,0.00329999999999997
"297",3,97,0.495358877951551,0.0184545771818427,0.495255071590821,0.18893184422977,0.0402891240774974,0.603329228133021,0.36792226456522,0.9993408115442,0.720563515608851,0.005
"298",3,98,0.0151478495171322,0.300943597383823,0.0153520023125549,0.19274871276799,0.0372163297778904,0.160183266044128,0.0580430508214411,0.0663960786145895,0.0320148426200552,0.00339999999999996
"299",3,99,0.245883826180388,0.0549764780193611,0.246023434185112,0.512911097245968,0.237621167386074,0.230563069683455,0.368553973143278,0.356274836754762,0.623898278817557,0.00519999999999998
"300",3,100,0.173515668832932,0.00753207312792849,0.173745032371122,0.166259602028108,0.277535071089084,0.12807116967487,0.133154185801993,0.0562393963351489,0.0641332615054027,0.00600000000000001
